                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.94903,                 3.9177,                 1.1716,                0.38037,                0.33368,                 0.2734,                0.21667,                0.83401,                 3.7543,                 1.1073,             0.00013188,             0.00013188,             0.00013188
